api10,DocName,DocUrl,Start,Stop,Step,Step Units,Number of Curves,CurveNameArr
507109361,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2303951,-2,1915,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507109362,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2372212,430,1913.7,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507109362,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2411892,2.75,1840.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109362,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2416490,0,1913.75,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507109363,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2392159,395.75,2312,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109363,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2299115,450,2300,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109363,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2402294,394.3,2312,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109363,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2387683,-11.25,2280.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109364,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2328164,669.5,1594.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109364,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2263661,609,1597,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109364,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2413459,668.2,1594.2,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109364,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2344286,-9.5,1531.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109364,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2280147,-11.25,1537.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109366,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577048,496.5,2273.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109366,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577049,480,2450,1,FT,8,"['DEPTH', 'ROP', 'GAS', 'C1', 'C2', 'C3', 'C4', 'AUX1']"
507109366,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577062,197,1891.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109366,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577065,263,1989,1,FT,8,"['DEPTH', 'ROP', 'GAS', 'C1', 'C2', 'C3', 'C4', 'AUX1']"
507109366,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577064,-12,1831.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109372,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2239285,620,2000,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109372,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2412297,575.4,1995.5,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109372,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2311665,576.75,1995.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109372,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2355830,-2,1962,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109378,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2325265,-14.75,2652,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109378,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2334717,484.75,2717,0.25,FT,5,"['DEPT', 'DIR', 'SN', 'SP', 'GR']"
507109378,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2407618,527,2740,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109378,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2416184,483.3,2715.5,0.1,FT,6,"['DEPT', 'DCAL', 'DPOR', 'RHOB', 'RHOC', 'GR']"
507109380,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2251510,9,1815.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109380,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2316122,728,1886,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109380,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2381589,-4.25,1812.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109380,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2276507,686,1758,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109380,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2370648,687.5,1760.75,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109382,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577866,549.75,1912.75,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109382,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577868,602,1900,1,FT,8,"['DEPTH', 'ROP', 'GAS', 'C1', 'C2', 'C3', 'C4', 'AUX1']"
507109382,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577865,548.4,1912.7,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507109384,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2245228,1229.25,2098.75,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109384,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2408065,10,2026.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109384,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2400674,1227.8,2098.7,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109384,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2361547,1200,2102,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109384,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2368034,-6.5,2024,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109385,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2346230,0.5,1182.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109385,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2313950,750,1209,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109385,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2266391,767.5,1211.25,0.25,FT,3,"['DEPT', 'DIR', 'GR']"
507109385,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2247499,766.2,1211.2,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109389,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2318442,918,2580.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109389,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2367614,916.6,2580.2,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109389,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2269473,3.75,2483.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109392,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2576733,533,837.7,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109392,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2576735,534.5,837.75,0.25,FT,3,"['DEPT', 'DIR', 'GR']"
507109392,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2576736,595,830,1,FT,8,"['DEPTH', 'ROP', 'GAS', 'C1', 'C2', 'C3', 'C4', 'AUX1']"
507109393,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2406383,505.2,1094.2,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109393,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2320886,506.5,1094.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109393,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2412826,-5.5,1054,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109394,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2303454,229,1000.5,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109394,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2349918,295,995,1,FT,4,"['DEPTH', 'ROP', 'GAS', 'AUX1']"
507109394,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2410874,-5,967.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109394,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2384940,230.5,1000.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109395,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2266121,712.75,1972,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109395,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2380941,684,1960,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109395,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2310987,711.4,1972,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109395,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2297287,7.25,1834.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109396,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2333836,373.5,1708.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109396,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2372499,-8.5,1663,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'GR', 'UNKNOWN']"
507109396,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2406093,372.2,1708.5,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109396,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2328205,410,1705,1,FT,8,"['DEPTH', 'ROP', 'GAS', 'C1', 'C2', 'C3', 'C4', 'AUX1']"
507109399,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2410894,1.25,1751.75,0.25,FT,5,"['DEPT', 'AMP3', 'CCL', 'GR', 'TT3']"
507109399,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2354674,1127.25,1782,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109399,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2408355,1125.9,1782,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109400,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2294349,376,1589,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109400,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2388516,5.75,1527.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109400,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2316878,377.5,1589,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109400,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2343867,337,1607,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109406,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2579914,1102.3,2611.5,0.1,FT,6,"['DEPT', 'DCAL', 'DPOR', 'GR', 'RHOB', 'RHOC']"
507109406,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2579915,1103.75,2630.5,0.25,FT,5,"['DEPT', 'DIR', 'GR', 'SN', 'SP']"
507109406,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2579917,5.25,2578.75,0.25,FT,16,"['DEPT', 'CCL', 'GR', 'AMP3FT', 'TT3FT', 'AMPS1', 'AMPS2', 'AMPS3', 'AMPS4', 'AMPS5', 'AMPS6', 'AMPS7', 'AMPS8', 'AMPMIN', 'AMPMAX', 'AMPAVG']"
507109407,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2301104,685.2,1631.7,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109407,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2263300,17.75,1592,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109407,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2249593,686.75,1631.75,0.25,FT,4,"['DEPT', 'SN', 'DIR', 'GR']"
507109407,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2369883,663,1620,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109407,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2336565,-2.75,1589.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109411,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2417556,438.4,1836,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109411,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2258517,439.75,1836,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109411,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2310644,400,1830,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109411,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2313986,-1.5,1757.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109412,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2410363,213.4,1753,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109412,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2348480,-6.25,1709.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'GR', 'UNKNOWN']"
507109412,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2303111,214.75,1753,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109412,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2356197,175,1750,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109413,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2315682,4,1860.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109413,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2234294,7.5,1857.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109413,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2324258,507.8,1891.7,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109413,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2373042,509.25,1890,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109414,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2242980,835,2278,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109414,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2381832,856.5,2281.5,0.25,FT,5,"['DEPT', 'DIR', 'GR', 'SN', 'SP']"
507109414,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2384023,855.1,2281.5,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109414,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2370793,-2.5,2247.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109419,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2230973,548.25,1721.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109419,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2368727,-5.75,1698.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109419,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2341117,546.9,1721.2,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109419,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2382266,505,1745,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109424,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2370369,-2,2335,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109424,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2241064,562,2360,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109424,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2295133,1017.25,2360.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109424,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2294316,-3.5,2336,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109424,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2417293,10,2323.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109424,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2245237,1015.9,2360.5,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109428,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2260902,707,2100,1,FT,8,"['DEPTH', 'ROP', 'GAS', 'C1', 'C2', 'C3', 'C4', 'AUX1']"
507109428,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2371497,-6.75,2063,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109428,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2285962,643.4,2097.1,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507109428,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2268558,644.75,2097,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109429,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2578878,869,1984.75,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109429,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2578876,867.5,1984.7,0.1,FT,7,"['DEPT', 'DIR', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109430,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2581443,758.7,1951.7,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109430,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2581444,760,1951.75,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109430,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2581442,810,1950,1,FT,8,"['DEPTH', 'ROP', 'GAS', 'C1', 'C2', 'C3', 'C4', 'AUX1']"
507109431,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585743,427.25,1562.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109431,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585741,425.9,1563.2,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109431,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585744,445,1561,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109431,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2585742,-0.25,1527,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507109433,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2316618,-6,931.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109433,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2325309,469.1,1030.2,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109433,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2370740,-9.75,969.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109433,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2342807,490,1035,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109433,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2381521,470.5,1028.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507109434,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2389744,1,2015,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507109434,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2229392,-5.25,1981.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109434,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2352536,-2.5,1827,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109435,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577060,-4,2161,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507109435,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577057,652.6,2185,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507109435,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577056,770,2175,1,FT,8,"['DEPTH', 'ROP', 'GAS', 'C1', 'C2', 'C3', 'C4', 'AUX1']"
507109435,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2577058,654,2185,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
