,API,DAKOTA,GREENHORN,MORRISON,NIOBRARA,TIMPAS,GRANEROS,PIERRE,APISHAPA,CODELL,FORT,RATON,VERMEJO,POISON,TRINIDAD,CARLILE,RATON-VERMEJO,ENTRADA-DOCKUM,GLORIETA,PURGATOIRE,UNKNOWN,TORONTO,ROLLINS
1389,507107898.0,,,,,,,1622.0,,,,0.0,1325.0,,1522.0,,,,,,,,
1390,507107899.0,,,,,,,,,,,0.0,1830.0,,2118.0,,,,,,,,
1391,507107900.0,,,,,,,,,,,0.0,1981.0,,2343.0,,,,,,,,
1392,507107901.0,,,,,,,,,,,1906.0,2020.0,,2668.0,,,,,,,,
1393,507107902.0,,,,,,,,,,,0.0,2068.0,,2360.0,,,,,,,,
1394,507107903.0,,,,,,,,,,,0.0,1808.0,,2060.0,,,,,,,,
1395,507107904.0,,,,,,,,,,,0.0,1410.0,,1630.0,,,,,,,,
1396,507107905.0,,,,,,,,,,,0.0,1016.0,,1328.0,,,,,,,,
1397,507107907.0,,,,,,,,,,,0.0,1210.0,,1355.0,,,,,,,,
1398,507107908.0,,,,,,,,,,,0.0,470.0,,792.0,,,,,,,,
1399,507107909.0,,,,,,,,,,,0.0,1980.0,,2330.0,,,,,,,,
1400,507107910.0,,,,,,,,,,,0.0,,,,,,,,,,,
1401,507107911.0,,,,,,,,,,,0.0,,,,,,,,,,,
1402,507107915.0,,,,,,,,,,,0.0,1940.0,,2218.0,,,,,,,,
1403,507107916.0,,,,,,,,,,,0.0,2760.0,,3056.0,,,,,,,,
1404,507107917.0,,,,,,,,,,,851.0,1988.0,,2386.0,,,,,,,,
1405,507107918.0,,,,,,,,,,,0.0,1988.0,,2378.0,,,,,,,,
1406,507107919.0,,,,,,,,,,,0.0,1906.0,,2296.0,,,,,,,,
1407,507107920.0,,,,,,,,,,,913.0,2008.0,,2412.0,,,,,,,,
1408,507107921.0,,,,,,,,,,,0.0,2172.0,,2474.0,,,,,,,,
1409,507107922.0,,,,,,,,,,,0.0,,,,,,,,,,,
1410,507107923.0,,,,,,,,,,,0.0,2116.0,,2390.0,,,,,,,,
1411,507107924.0,,,,,,,,,,,0.0,,,,,,,,,,,
1412,507107926.0,,,,,,,,,,,0.0,1940.0,,2354.0,,,,,,,,
1413,507107927.0,,,,,,,,,,,0.0,659.0,,946.0,,,,,,,,
1414,507107928.0,,,,,,,,,,,1035.0,2399.0,,2710.0,,,,,,,,
1415,507107929.0,,,,,,,,,,,0.0,350.0,,646.0,,,,,,,,
1416,507107930.0,,,,,,,,,,,2400.0,3950.0,,4350.0,,,,,,,,
1417,507107932.0,,,,,,,,,,,0.0,2270.0,,2512.0,,,,,,,,
1418,507107933.0,,,,,,,,,,,800.0,2206.0,,2476.0,,,,,,,,
1419,507107934.0,,,,,,,,,,,997.0,1984.0,,2356.0,,,,,,,,
1420,507107936.0,,,,,,,,,,,0.0,1750.0,,2045.0,,,,,,,,
1421,507107937.0,,,,,,,,,,,0.0,,,2166.0,,,,,,1848.0,,
1422,507107939.0,,,,,,,,,,,882.0,2018.0,,2472.0,,,,,,,,
1423,507107940.0,,,,,,,,,,,797.0,1690.0,,2032.0,,,,,,,,
1424,507107941.0,,,,,,,,,,,0.0,1513.0,,,,,,,,,,
1425,507107942.0,,,,,,,,,,,0.0,1410.0,,1764.0,,,,,,,,
1426,507107943.0,,,,,,,,,,,0.0,1585.0,,1951.0,,,,,,,,
1427,507107944.0,,,,,,,,,,,0.0,1585.0,,1951.0,,,,,,,,
1428,507107945.0,,,,,,,,,,,1385.0,2684.0,,2969.0,,,,,,,,
1429,507107946.0,,,,,,,,,,,1394.0,2704.0,,2974.0,,,,,,,,
1430,507107948.0,,,,,,,,,,,0.0,2230.0,,2505.0,,,,,,,,
1431,507107949.0,,,,,,,,,,,0.0,1994.0,,2380.0,,,,,,,,
1432,507107951.0,,,,,,,,,,,0.0,1758.0,,2022.0,,,,,,,,
1433,507107952.0,,,,,,,,,,,890.0,2290.0,,2638.0,,,,,,,,
1434,507107953.0,,,,,,,,,,,532.0,2025.0,,2430.0,,,,,,,,
1435,507107954.0,,,,,,,,,,,0.0,1920.0,,2224.0,,,,,,,,
1436,507107955.0,,,,,,,,,,,1569.0,2890.0,,3195.0,,,,,,,,
1437,507107956.0,,,,,,,1146.0,,,,837.0,861.0,,1071.0,,,,,,,,
1438,507107957.0,,,,,,,,,,,0.0,1263.0,,1570.0,,,,,,,,
1439,507107958.0,,,,,,,,,,,1660.0,1719.0,,2050.0,,,,,,,,
1440,507107959.0,,,,,,,1234.0,,,,,778.0,,1170.0,,,,,,,,
1441,507107960.0,,,,,,,813.0,,,,446.0,473.0,,693.0,,,,,,,,
1442,507107961.0,,,,,,,,,,,1280.0,1402.0,,1716.0,,,,,,,,
1443,507107962.0,,,,,,,,,,,1910.0,1994.0,,2348.0,,,,,,,,
1444,507107963.0,,,,,,,,,,,1951.0,2013.0,,2351.0,,,,,,,,
1445,507107964.0,,,,,,,,,,,0.0,356.0,,656.0,,,,,,,,
1446,507107965.0,,,,,,,,,,,0.0,450.0,,728.0,,,,,,,,
1447,507107966.0,,,,,,,,,,,0.0,1604.0,,1975.0,,,,,,,,
1448,507107968.0,,,,,,,,,,,517.0,971.0,,,,,,,,,,
1449,507107969.0,,,,,,,804.0,,,,,466.0,,678.0,,,,,,,,
1450,507107970.0,,,,,,,,,,,724.0,1960.0,,2239.0,,,,,,,,
1451,507107971.0,,,,,,,,,,,900.0,2186.0,,2444.0,,,,,,,,
1452,507107972.0,,,,,,,,,,,845.0,2135.0,,2412.0,,,,,,,,
1453,507107973.0,,,,,,,,,,,0.0,435.0,,758.0,,,,,,,,
1454,507107974.0,,,,,,,,,,,1336.0,2650.0,,2962.0,,,,,,,,
1455,507107975.0,,,,,,,,,,,0.0,850.0,,1188.0,,,,,,,,
1456,507107976.0,,,,,,,,,,,0.0,2056.0,,2501.0,,,,,,,,
1457,507107977.0,,,,,,,,,,,0.0,750.0,,1038.0,,,,,,,,
1458,507107978.0,,,,,,,,,,,1060.0,2380.0,,2646.0,,,,,,,,
1459,507107980.0,,,,,,,,,,,0.0,1600.0,,1962.0,,,,,,,,
1460,507107982.0,,,,,,,,,,,0.0,1545.0,,1880.0,,,,,,,,
1461,507107983.0,,,,,,,,,,,0.0,1688.0,,1972.0,,,,,,,,
1462,507107984.0,,,,,,,,,,,0.0,1652.0,,1961.0,,,,,,,,
1463,507107986.0,,,,,,,,,,,0.0,1300.0,,1545.0,,,,,,,,
1464,507107988.0,,,,,,,,,,,0.0,2066.0,,2388.0,,,,,,,,
1465,507107989.0,,,,,,,,,,,0.0,1138.0,,1558.0,,,,,,,,
1466,507107990.0,,,,,,,,,,,0.0,2066.0,,2388.0,,,,,,,,
1467,507107991.0,,,,,,,,,,,0.0,1975.0,,2292.0,,,,,,,,
1468,507107992.0,,,,,,,,,,,0.0,2054.0,,2366.0,,,,,,,,
1469,507107993.0,,,,,,,,,,,0.0,615.0,,906.0,,,,,,,,
1470,507107994.0,,,,,,,,,,,0.0,1742.0,,2163.0,,,,,,,,
1471,507107995.0,,,,,,,,,,,0.0,1165.0,,1588.0,,,,,,,,
1472,507107996.0,,,,,,,,,,,0.0,1712.0,,2114.0,,,,,,,,
1473,507107997.0,,,,,,,,,,,0.0,460.0,,635.0,,,,,,,,
1474,507107998.0,,,,,,,,,,,0.0,,,,,,,,,,,
1475,507107999.0,,,,,,,,,,,0.0,1233.0,,1384.0,,,,,,,,
1476,507108000.0,,,,,,,,,,,0.0,1390.0,,1570.0,,,,,,,,
1477,507108001.0,,,,,,,,,,,0.0,605.0,,940.0,,,,,,,,
1478,507108002.0,,,,,,,,,,,540.0,1784.0,,2064.0,,,,,,,,
1479,507108003.0,,,,,,,,,,,0.0,1725.0,,2026.0,,,,,,,,
1480,507108004.0,,,,,,,,,,,815.0,2350.0,,2350.0,,,,,,,,
1481,507108005.0,,,,,,,,,,,0.0,1378.0,,1552.0,,,,,,,,
1482,507108006.0,,,,,,,,,,,0.0,1137.0,,1286.0,,,,,,,,
1483,507108007.0,,,,,,,,,,,0.0,840.0,,1143.0,,,,,,,,
1484,507108008.0,,,,,,,,,,,0.0,1170.0,,1399.0,,,,,,,,
1485,507108012.0,,,,,,,,,,,0.0,1150.0,,1468.0,,,,,,,,
1486,507108013.0,,,,,,,,,,,0.0,400.0,,734.0,,,,,,,,
1487,507108015.0,,,,,,,,,,,0.0,1538.0,,1916.0,,,,,,,,
1488,507108016.0,,,,,,,,,,,0.0,1794.0,,2260.0,,,,,,,,
1489,507108018.0,,,,,,,,,,,0.0,1936.0,,2318.0,,,,,,,,
1490,507108019.0,,,,,,,,,,,0.0,1996.0,,2320.0,,,,,,,,
1491,507108020.0,,,,,,,,,,,0.0,2210.0,,2565.0,,,,,,,,
1492,507108021.0,,,,,,,,,,,0.0,1952.0,,2320.0,,,,,,,,
1493,507108022.0,,,,,,,,,,,1199.0,2609.0,,3025.0,,,,,,,,
1494,507108023.0,,,,,,,,,,,1104.0,2506.0,,2898.0,,,,,,,,
1495,507108024.0,,,,,,,,,,,780.0,2052.0,,2344.0,,,,,,,,
1496,507108025.0,,,,,,,,,,,0.0,,,,,,,,,,,
1497,507108026.0,,,,,,,,,,,0.0,1691.0,,2032.0,,,,,,,,
1498,507108027.0,,,,,,,,,,,0.0,1600.0,,1940.0,,,,,,,,
1499,507108028.0,,,,,,,,,,,0.0,,,,,,,,,,,
1500,507108029.0,,,,,,,,,,,0.0,,,,,,,,,,,
1501,507108030.0,,,,,,,,,,,0.0,870.0,,1200.0,,,,,,,,
1502,507108031.0,,,,,,,,,,,0.0,2000.0,,2439.0,,,,,,,,
1503,507108032.0,,,,,,,,,,,0.0,,,,,,,,,,,
1504,507108033.0,,,,,,,,,,,0.0,2041.0,,2411.0,,,,,,,,
1505,507108034.0,,,,,,,,,,,0.0,,,,,,,,,,,
1506,507108035.0,,,,,,,,,,,0.0,,,,,,,,,,,
1507,507108036.0,,,,,,,,,,,0.0,,,,,,,,,,,
1508,507108037.0,,,,,,,,,,,0.0,,,,,,,,,,,
1509,507108039.0,,,,,,,,,,,0.0,,,,,,,,,,,
1510,507108040.0,,,,,,,,,,,0.0,,,,,,,,,,,
1511,507108043.0,,,,,,,,,,,0.0,1118.0,,1498.0,,,,,,,,
1512,507108044.0,,,,,,,,,,,877.0,2293.0,,2689.0,,,,,,,,
1513,507108045.0,,,,,,,,,,,780.0,2320.0,,2655.0,,,,,,,,
1514,507108046.0,,,,,,,,,,,0.0,1220.0,,1424.0,,,,,,,,
1515,507108047.0,,,,,,,,,,,0.0,1116.0,,1305.0,,,,,,,,
1516,507108048.0,,,,,,,,,,,0.0,2210.0,,2515.0,,,,,,,,
1517,507108049.0,,,,,,,,,,,0.0,1828.0,,2186.0,,,,,,,,
1518,507108050.0,,,,,,,,,,,0.0,1890.0,,2229.0,,,,,,,,
1519,507108051.0,,,,,,,,,,,0.0,1652.0,,2079.0,,,,,,,,
1520,507108052.0,,,,,,,,,,,0.0,1672.0,,2097.0,,,,,,,,
1521,507108053.0,,,,,,,,,,,0.0,914.0,,1065.0,,,,,,,,
1522,507108054.0,,,,,,,,,,,0.0,1174.0,,1328.0,,,,,,,,
1523,507108055.0,,,,,,,,,,,,526.0,,902.0,,,,,,,,
1524,507108056.0,,,,,,,,,,,,906.0,,1230.0,,,,,,,,
1525,507108057.0,,,,,,,,,,,,688.0,,999.0,,,,,,,,
1526,507108058.0,,,,,,,,,,,0.0,730.0,,1060.0,,,,,,,,
1527,507108059.0,,,,,,,,,,,0.0,1353.0,,1566.0,,,,,,,,
1528,507108060.0,,,,,,,,,,,0.0,797.0,,1092.0,,,,,,,,
1529,507108061.0,,,,,,,,,,,0.0,934.0,,1260.0,,,,,,,,
1530,507108062.0,,,,,,,,,,,0.0,2072.0,,2391.0,,,,,,,,
1531,507108063.0,,,,,,,,,,,0.0,1329.0,,1748.0,,,,,,,,
1532,507108064.0,,,,,,,,,,,0.0,2046.0,,2357.0,,,,,,,,
1533,507108065.0,,,,,,,,,,,0.0,2160.0,,2445.0,,,,,,,,
1534,507108066.0,,,,,,,,,,,0.0,,,,,,,,,,,
1535,507108067.0,,,,,,,,,,,0.0,989.0,,1234.0,,,,,,,,
1536,507108068.0,,,,,,,,,,,0.0,2186.0,,2510.0,,,,,,,,
1537,507108069.0,,,,,,,,,,,0.0,,,,,,,,,,,
1538,507108071.0,,,,,,,,,,,0.0,1796.0,,2143.0,,,,,,,,
1539,507108072.0,,,,,,,,,,,0.0,1270.0,,1580.0,,,,,,,,
1540,507108074.0,,,,,,,,,,,0.0,1298.0,,1550.0,,,,,,,,
1541,507108075.0,,,,,,,,,,,0.0,655.0,,901.0,,,,,,,,
1542,507108076.0,,,,,,,,,,,0.0,1324.0,,1660.0,,,,,,,,
1543,507108077.0,,,,,,,,,,,0.0,829.0,,1111.0,,,,,,,,
1544,507108079.0,,,,,,,,,,,0.0,2114.0,,2416.0,,,,,,,,
1545,507108080.0,,,,,,,,,,,0.0,2151.0,,2454.0,,,,,,,,
1546,507108081.0,,,,,,,,,,,0.0,1207.0,,1392.0,,,,,,,,
1547,507108082.0,,,,,,,,,,,0.0,414.0,,618.0,,,,,,,,
1548,507108083.0,,,,,,,,,,,0.0,300.0,,582.0,,,,,,,,
1549,507108084.0,,,,,,,,,,,0.0,550.0,,816.0,,,,,,,,
1550,507108085.0,,,,,,,,,,,0.0,2020.0,,2350.0,,,,,,,,
1551,507108086.0,,,,,,,,,,,0.0,1290.0,,1590.0,,,,,,,,
1552,507108087.0,,,,,,,,,,,0.0,500.0,,720.0,,,,,,,,
1553,507108088.0,,,,,,,,,,,1322.0,2701.0,,3133.0,,,,,,,,
1554,507108089.0,,,,,,,,,,,870.0,1905.0,,2369.0,,,,,,,,
1555,507108090.0,,,,,,,,,,,0.0,,,,,,,,,,,
1556,507108091.0,,,,,,,,,,,0.0,2158.0,,2408.0,,,,,,,,
1557,507108092.0,,,,,,,,,,,0.0,,,,,,,,,,,
1558,507108093.0,,,,,,,,,,,0.0,,,,,,,,,,,
1559,507108094.0,,,,,,,,,,,0.0,2012.0,,2359.0,,,,,,,,
1560,507108095.0,,,,,,,,,,,0.0,420.0,,748.0,,,,,,,,
1561,507108096.0,,,,,,,,,,,0.0,600.0,,952.0,,,,,,,,
1562,507108097.0,,,,,,,,,,,0.0,510.0,,790.0,,,,,,,,
1563,507108098.0,,,,,,,,,,,0.0,780.0,,1054.0,,,,,,,,
1564,507108099.0,,,,,,,,,,,573.0,1780.0,,2084.0,,,,,,,,
1565,507108100.0,,,,,,,,,,,541.0,1761.0,,2057.0,,,,,,,,
1566,507108101.0,,,,,,,,,,,0.0,2272.0,,2573.0,,,,,,,,
1567,507108102.0,,,,,,,,,,,1407.0,,0.0,,,,,,,,,
1568,507108103.0,,,,,,,,,,,1220.0,,,,,,,,,,,
1569,507108104.0,,,,,,,,,,,0.0,1750.0,,2019.0,,,,,,,,
1570,507108105.0,,,,,,,,,,,0.0,387.0,,561.0,,,,,,,,
1571,507108106.0,,,,,,,,,,,0.0,1806.0,,2106.0,,,,,,,,
1572,507108107.0,,,,,,,,,,,0.0,416.0,,617.0,,,,,,,,
1573,507108108.0,,,,,,,,,,,617.0,1861.0,,2134.0,,,,,,,,
1574,507108109.0,,,,,,,,,,,1401.0,2758.0,,3064.0,,,,,,,,
1575,507108110.0,,,,,,,,,,,0.0,1492.0,,1681.0,,,,,,,,
1576,507108111.0,,,,,,,,,,,0.0,1389.0,,1562.0,,,,,,,,
1577,507108112.0,,,,,,,,,,,0.0,1316.0,,1627.0,,,,,,,,
1578,507108113.0,,,,,,,,,,,0.0,416.0,,617.0,,,,,,,,
1579,507108114.0,,,,,,,,,,,585.0,1815.0,,2130.0,,,,,,,,
1580,507108115.0,,,,,,,,,,,1152.0,2538.0,,2956.0,,,,,,,,
1581,507108116.0,,,,,,,,,,,0.0,1833.0,,2192.0,,,,,,,,
1582,507108117.0,,,,,,,,,,,834.0,2240.0,,2625.0,,,,,,,,
1583,507108118.0,,,,,,,,,,,0.0,1485.0,,2063.0,,,,,,,,
1584,507108119.0,,,,,,,,,,,0.0,1940.0,,2209.0,,,,,,,,
1585,507108120.0,,,,,,,,,,,0.0,1187.0,,1429.0,,,,,,,,
1586,507108121.0,,,,,,,,,,,0.0,2094.0,,2518.0,,,,,,,,
1587,507108122.0,,,,,,,,,,,0.0,1429.0,,1620.0,,,,,,,,
1588,507108123.0,,,,,,,,,,,0.0,1888.0,,2333.0,,,,,,,,
1589,507108124.0,,,,,,,,,,,0.0,870.0,,1081.0,,,,,,,,
1590,507108125.0,,,,,,,,,,,727.0,2074.0,,2376.0,,,,,,,,
1591,507108126.0,,,,,,,,,,,0.0,1996.0,,2304.0,,,,,,,,
1592,507108127.0,,,,,,,,,,,832.0,2055.0,,2308.0,,,,,,,,
1593,507108128.0,,,,,,,,,,,790.0,2018.0,,2324.0,,,,,,,,
1594,507108129.0,,,,,,,,,,,1052.0,2402.0,,2778.0,,,,,,,,
1595,507108130.0,,,,,,,,,,,0.0,1329.0,,1596.0,,,,,,,,
1596,507108131.0,,,,,,,,,,,0.0,705.0,,958.0,,,,,,,,
1597,507108132.0,,,,,,,,,,,959.0,2280.0,,2582.0,,,,,,,,
1598,507108133.0,,,,,,,,,,,0.0,1173.0,,1437.0,,,,,,,,
1599,507108134.0,,,,,,,,,,,0.0,1475.0,,1684.0,,,,,,,,
1600,507108135.0,,,,,,,,,,,0.0,1431.0,,1649.0,,,,,,,,
1601,507108136.0,,,,,,,,,,,0.0,1303.0,,1527.0,,,,,,,,
1602,507108138.0,,,,,,,,,,,0.0,1980.0,,2336.0,,,,,,,,
1603,507108139.0,,,,,,,,,,,0.0,2150.0,,2510.0,,,,,,,,
1604,507108140.0,,,,,,,,,,,0.0,1410.0,,1760.0,,,,,,,,
1605,507108141.0,,,,,,,,,,,0.0,2338.0,,2700.0,,,,,,,,
1606,507108142.0,,,,,,,,,,,0.0,2156.0,,2491.0,,,,,,,,
1607,507108143.0,,,,,,,,,,,0.0,2254.0,,2621.0,,,,,,,,
1608,507108144.0,,,,,,,,,,,0.0,2419.0,,2807.0,,,,,,,,
1609,507108146.0,,,,,,,,,,,775.0,2064.0,,2336.0,,,,,,,,
1610,507108147.0,,,,,,,,,,,0.0,1458.0,,1800.0,,,,,,,,
1611,507108148.0,,,,,,,,,,,1200.0,2521.0,,2813.0,,,,,,,,
1612,507108149.0,,,,,,,,,,,891.0,2284.0,,2674.0,,,,,,,,
1613,507108150.0,,,,,,,,,,,0.0,1587.0,,1927.0,,,,,,,,
1614,507108151.0,,,,,,,,,,,0.0,1607.0,,1875.0,,,,,,,,
1615,507108152.0,,,,,,,,,,,0.0,1890.0,,2141.0,,,,,,,,
1616,507108153.0,,,,,,,,,,,0.0,1107.0,,1397.0,,,,,,,,
1617,507108154.0,,,,,,,,,,,0.0,1598.0,,1847.0,,,,,,,,
1618,507108155.0,,,,,,,,,,,0.0,1532.0,,1785.0,,,,,,,,
1619,507108156.0,,,,,,,,,,,0.0,1828.0,,2184.0,,,,,,,,
1620,507108157.0,,,,,,,,,,,536.0,2025.0,,,,,,,,,,
1621,507108158.0,,,,,,,,,,,0.0,618.0,,859.0,,,,,,,,
1622,507108159.0,,,,,,,,,,,0.0,352.0,,554.0,,,,,,,,
1623,507108160.0,,,,,,,,,,,0.0,1287.0,,1478.0,,,,,,,,
1624,507108161.0,,,,,,,,,,,1086.0,2452.0,,2811.0,,,,,,,,
1625,507108162.0,,,,,,,,,,,482.0,1710.0,,2038.0,,,,,,,,
1626,507108163.0,,,,,,,,,,,560.0,1816.0,,2103.0,,,,,,,,
1627,507108164.0,,,,,,,,,,,0.0,1237.0,,1486.0,,,,,,,,
1628,507108165.0,,,,,,,,,,,0.0,1150.0,,1347.0,,,,,,,,
1629,507108166.0,,,,,,,,,,,0.0,1300.0,,1474.0,,,,,,,,
1630,507108167.0,,,,,,,,,,,0.0,1176.0,,1368.0,,,,,,,,
1631,507108168.0,,,,,,,,,,,0.0,1342.0,,1557.0,,,,,,,,
1632,507108169.0,,,,,,,,,,,0.0,1155.0,,1371.0,,,,,,,,
1633,507108170.0,,,,,,,,,,,457.0,2278.0,,2695.0,,,,,,,,
1634,507108171.0,,,,,,,,,,,0.0,2062.0,,2325.0,,,,,,,,
1635,507108172.0,,,,,,,,,,,1692.0,,,,,,,,,,,
1636,507108173.0,,,,,,,,,,,805.0,1984.0,,2220.0,,,,,,,,
1637,507108174.0,,,,,,,,,,,0.0,1659.0,,1904.0,,,,,,,,
1638,507108175.0,,,,,,,,,,,654.0,1904.0,,2325.0,,,,,,,,
1639,507108176.0,,,,,,,,,,,0.0,1732.0,,2104.0,,,,,,,,
1640,507108177.0,,,,,,,,,,,641.0,2011.0,,2386.0,,,,,,,,
1641,507108178.0,,,,,,,,,,,821.0,2171.0,,2608.0,,,,,,,,
1642,507108179.0,,,,,,,,,,,560.0,1947.0,,2382.0,,,,,,,,
1643,507108180.0,,,,,,,,,,,695.0,1997.0,,2418.0,,,,,,,,
1644,507108181.0,,,,,,,,,,,0.0,990.0,,1344.0,,,,,,,,
1645,507108182.0,,,,,,,,,,,890.0,2243.0,,2684.0,,,,,,,,
1646,507108183.0,,,,,,,,,,,0.0,1097.0,,1461.0,,,,,,,,
1647,507108184.0,,,,,,,,,,,0.0,1635.0,,1920.0,,,,,,,,
1648,507108186.0,,,,,,,,,,,0.0,1440.0,,1658.0,,,,,,,,
1649,507108187.0,,,,,,,,,,,0.0,916.0,,1115.0,,,,,,,,
1650,507108188.0,,,,,,,,,,,0.0,745.0,,900.0,,,,,,,,
1651,507108189.0,,,,,,,,,,,0.0,1308.0,,1498.0,,,,,,,,
1652,507108191.0,,,,,,,,,,,0.0,563.0,,739.0,,,,,,,,
1653,507108192.0,,,,,,,,,,,0.0,1700.0,,2071.0,,,,,,,,
1654,507108193.0,,,,,,,,,,,0.0,624.0,,817.0,,,,,,,,
1655,507108194.0,,,,,,,,,,,0.0,1885.0,,2219.0,,,,,,,,
1656,507108195.0,,,,,,,,,,,0.0,1247.0,,1490.0,,,,,,,,
1657,507108196.0,,,,,,,,,,,0.0,1435.0,,,,,,,,,,
1658,507108197.0,,,,,,,,,,,0.0,2171.0,,,,,,,,,,
1659,507108198.0,,,,,,,,,,,0.0,2116.0,,,,,,,,,,
1660,507108199.0,,,,,,,,,,,856.0,2135.0,,,,,,,,,,
1661,507108200.0,,,,,,,,,,,0.0,,,,,,,,,,,
1662,507108201.0,,,,,,,,,,,0.0,1540.0,,1800.0,,,,,,,,
1663,507108202.0,,,,,,,,,,,0.0,1382.0,,1610.0,,,,,,,,
1664,507108203.0,,,,,,,,,,,0.0,1584.0,,1809.0,,,,,,,,
1665,507108204.0,,,,,,,,,,,0.0,1420.0,,1674.0,,,,,,,,
1666,507108205.0,,,,,,,,,,,438.0,1644.0,,1924.0,,,,,,,,
1667,507108206.0,,,,,,,,,,,979.0,2371.0,,2788.0,,,,,,,,
1668,507108207.0,,,,,,,,,,,0.0,1617.0,,1934.0,,,,,,,,
1669,507108208.0,,,,,,,,,,,1338.0,2675.0,,3155.0,,,,,,,,
1670,507108210.0,,,,,,,,,,,0.0,1275.0,,1519.0,,,,,,,,
1671,507108211.0,,,,,,,,,,,1181.0,2488.0,,2786.0,,,,,,,,
1672,507108213.0,,,,,,,,,,,0.0,,,,,,,,,,,
1673,507108214.0,,,,,,,,,,,786.0,2052.0,,,,,,,,,,
1674,507108215.0,,,,,,,,,,,0.0,715.0,,948.0,,,,,,,,
1675,507108216.0,,,,,,,,,,,1460.0,,,,,,,,,,,
1676,507108217.0,,,,,,,,,,,,1664.0,,,,,,,,,1962.0,
1677,507108218.0,,,,,,,,,,,0.0,,,,,,,,,,,
1678,507108221.0,,,,,,,,,,,0.0,750.0,,,,,,,,,,
1679,507108223.0,,,,,,,,,,,1070.0,2383.0,,2691.0,,,,,,,,
1680,507108224.0,,,,,,,,,,,758.0,2125.0,,2579.0,,,,,,,,
1681,507108226.0,,,,,,,,,,,626.0,1850.0,,2138.0,,,,,,,,
1682,507108227.0,,,,,,,,,,,0.0,2014.0,,2376.0,,,,,,,,
1683,507108228.0,,,,,,,,,,,0.0,1854.0,,2140.0,,,,,,,,
1684,507108229.0,,,,,,,,,,,0.0,674.0,,834.0,,,,,,,,
1685,507108231.0,,,,,,,,,,,0.0,1600.0,,1835.0,,,,,,,,
1686,507108232.0,,,,,,,,,,,0.0,1508.0,,1748.0,,,,,,,,
1687,507108233.0,,,,,,,,,,,0.0,660.0,,818.0,,,,,,,,
1688,507108234.0,,,,,,,,,,,0.0,710.0,,843.0,,,,,,,,
1689,507108235.0,,,,,,,,,,,0.0,666.0,,841.0,,,,,,,,
1690,507108238.0,,,,,,,,,,,0.0,1740.0,,,,,,,,,,
1691,507108239.0,,,,,,,,,,,0.0,,,,,,,,,,,
1692,507108240.0,,,,,,,,,,,0.0,,,,,,,,,,,
1693,507108241.0,,,,,,,,,,,0.0,,,,,,,,,,,
1694,507108242.0,,,,,,,,,,,0.0,,,,,,,,,,,
1695,507108243.0,,,,,,,,,,,1482.0,2840.0,,3271.0,,,,,,,,
1696,507108245.0,,,,,,,,,,,1339.0,2721.0,,3155.0,,,,,,,,
1697,507108246.0,,,,,,,,,,,1369.0,2774.0,,3198.0,,,,,,,,
1698,507108247.0,,,,,,,,,,,1420.0,2786.0,,3229.0,,,,,,,,
1699,507108248.0,,,,,,,,,,,0.0,2040.0,,2358.0,,,,,,,,
1700,507108249.0,,,,,,,,,,,1104.0,2427.0,,2843.0,,,,,,,,
1701,507108250.0,,,,,,,,,,,0.0,1565.0,,1787.0,,,,,,,,
1702,507108251.0,,,,,,,,,,,0.0,2760.0,,,,,,,,,,
1703,507108252.0,,,,,,,,,,,0.0,1500.0,,,,,,,,,,
1704,507108253.0,,,,,,,1754.0,,,,0.0,1302.0,,1590.0,,,,,,,,
1705,507108254.0,,,,,,,1908.0,,,,0.0,1495.0,,1748.0,,,,,,,,
1706,507108256.0,,,,,,,,,,,0.0,1998.0,,2344.0,,,,,,,,
1707,507108257.0,,,,,,,,,,,768.0,2124.0,,2620.0,,,,,,,,
1708,507108258.0,,,,,,,,,,,1169.0,2574.0,,3005.0,,,,,,,,
1709,507108259.0,,,,,,,,,,,0.0,1616.0,,,,,,,,,,
1710,507108260.0,,,,,,,,,,,0.0,1820.0,,,,,,,,,,
1711,507108261.0,,,,,,,,,,,0.0,2214.0,,1879.0,,,,,,,,
1712,507108262.0,,,,,,,,,,,1596.0,2996.0,,3414.0,,,,,,,,
1713,507108263.0,,,,,,,,,,,0.0,1610.0,,2027.0,,,,,,,,
1714,507108264.0,,,,,,,,,,,0.0,1733.0,,2123.0,,,,,,,,
1715,507108265.0,,,,,,,,,,,602.0,1845.0,,,,,,,,,,
1716,507108266.0,,,,,,,,,,,621.0,2166.0,,,,,,,,,,
1717,507108267.0,,,,,,,,,,,,481.0,,706.0,,,,,0.0,,,
1718,507108268.0,,,,,,,,,,,1234.0,2606.0,,3015.0,,,,,,,,
1719,507108269.0,,,,,,,,,,,505.0,1664.0,,1910.0,,,,,,,,
1720,507108270.0,,,,,,,,,,,0.0,2168.0,,2593.0,,,,,,,,
1721,507108272.0,,,,,,,,,,,0.0,1672.0,,1878.0,,,,,,,,
1722,507108275.0,,,,,,,,,,,0.0,,,,,,,,,,,
1723,507108276.0,,,,,,,,,,,0.0,,,,,,,,,,,
1724,507108277.0,,,,,,,,,,,0.0,2074.0,,2395.0,,,,,,,,
1725,507108278.0,,,,,,,,,,,0.0,2179.0,,2478.0,,,,,,,,
1726,507108279.0,,,,,,,,,,,1649.0,1745.0,,2168.0,,,,,,,,
